order_id,date,customer_id,status,region,channel
15050,2025-12-25,4033,completed,East,B2B
15051,2025-10-28,1671,completed,Central,Marketplace
15052,2026-07-17,9883,completed,North,Marketplace
15053,2026-05-19,1402,completed,East,Retail
15054,2025-02-08,6697,completed,West,Marketplace
15055,2025-10-30,7132,completed,South,Website
15056,2025-01-03,7444,completed,South,Retail
15057,2026-01-03,860,processing,West,Website
15058,2026-03-06,5449,shipped,West,Marketplace
15059,2026-06-02,6638,shipped,Central,Website
15060,2025-01-29,3825,shipped,North,Retail
15061,2026-02-18,3846,shipped,South,Marketplace
15062,2025-10-12,2763,shipped,South,Retail
15063,2025-12-18,5419,completed,East,Retail
15064,2025-04-04,6990,completed,West,B2B
15065,2025-11-29,4443,completed,Central,Marketplace
15066,2025-01-09,8296,completed,North,Website
15067,2025-08-13,7962,completed,West,Marketplace
15068,2025-04-13,8051,completed,East,Retail
15069,2026-04-18,1406,completed,South,Retail
15070,2025-09-22,8760,completed,North,Marketplace
15071,2026-08-11,9871,completed,North,Marketplace
15072,2025-12-09,2815,completed,North,Marketplace
15073,2025-04-09,7090,completed,Central,Retail
15074,2025-10-31,6803,processing,East,Website
15075,2025-08-19,6710,completed,South,Website
15076,2025-02-06,2156,completed,South,B2B
15077,2025-11-09,2126,completed,Central,Marketplace
15078,2025-04-24,4392,completed,East,Marketplace
15079,2026-05-20,5584,completed,East,B2B
15080,2025-10-13,7632,completed,North,B2B
15081,2025-10-20,1610,processing,Central,Marketplace
15082,2025-12-06,2954,processing,East,Retail
15083,2025-08-22,8184,completed,West,Retail
15084,2026-04-17,5977,completed,South,Marketplace
15085,2025-05-20,5481,completed,East,Website
15086,2025-04-19,5065,completed,South,B2B
15087,2025-12-15,1689,completed,North,B2B
15088,2026-06-27,7074,completed,Central,B2B
15089,2025-06-15,5472,completed,West,Marketplace
15090,2025-12-07,5668,completed,South,Retail
15091,2026-05-11,4159,shipped,West,Website
15092,2025-10-28,3804,completed,Central,Website
15093,2025-04-11,4775,shipped,Central,Marketplace
15094,2025-02-26,6650,shipped,North,Retail
15095,2026-02-08,6409,cancelled,West,Retail
15096,2025-09-22,2799,processing,South,Marketplace
15097,2025-05-14,1059,completed,West,Marketplace
15098,2025-02-23,3295,completed,West,Retail
15099,2025-10-08,8328,completed,South,B2B
15100,2025-04-19,3035,completed,Central,Retail
15101,2025-04-18,1586,completed,East,Retail
15102,2026-04-05,6004,completed,North,Marketplace
15103,2026-05-02,1184,completed,Central,Website
15104,2025-05-26,3803,completed,East,Website
15105,2026-07-26,3821,shipped,West,B2B
15106,2025-04-19,415,completed,East,Marketplace
15107,2026-05-09,5647,shipped,North,B2B
15108,2025-09-07,1197,shipped,East,Retail
15109,2025-02-27,9405,shipped,South,B2B
15110,2025-04-06,4483,shipped,Central,Retail
15111,2025-07-20,3533,completed,North,Retail
15112,2025-10-20,1659,completed,North,Website
15113,2025-10-19,4004,completed,Central,Retail
15114,2026-06-22,7118,completed,South,Retail
15115,2025-03-20,3547,shipped,North,Marketplace
15116,2025-08-21,4472,completed,Central,Retail
15117,2025-03-28,1295,completed,Central,B2B
15118,2026-08-03,5184,completed,East,B2B
15119,2026-08-02,1385,completed,West,Retail
15120,2025-04-27,7211,completed,North,Marketplace
15121,2026-01-15,4944,completed,Central,Marketplace
15122,2025-06-29,6331,completed,North,Retail
15123,2025-09-29,1051,completed,Central,Retail
15124,2025-09-03,3028,completed,North,B2B
15125,2025-04-22,7856,completed,North,B2B
15126,2025-05-29,1821,completed,North,Website
15127,2025-06-09,4320,completed,East,B2B
15128,2025-11-14,7439,completed,West,Retail
15129,2025-12-27,9225,completed,West,Retail
15130,2026-04-03,7373,completed,East,Retail
15131,2026-08-10,3187,completed,South,B2B
15132,2025-02-12,2554,cancelled,Central,Marketplace
15133,2026-03-01,8878,processing,West,Marketplace
15134,2025-08-03,5311,completed,West,Marketplace
15135,2025-05-23,3876,completed,Central,Marketplace
15136,2025-01-25,8092,completed,West,Website
15137,2026-06-01,2487,cancelled,West,Retail
15138,2026-04-15,42,completed,West,Marketplace
15139,2025-06-05,8808,shipped,West,Marketplace
15140,2025-06-26,565,completed,South,B2B
15141,2025-06-29,3790,cancelled,West,Retail
15142,2026-07-01,816,completed,Central,B2B
15143,2025-12-26,8848,processing,West,Website
15144,2025-12-21,6262,completed,West,Retail
15145,2026-05-17,7295,completed,South,Website
15146,2025-04-17,874,shipped,South,Marketplace
15147,2025-11-26,4712,completed,West,Retail
15148,2025-11-20,9445,completed,Central,B2B
15149,2026-05-29,628,shipped,Central,Website
15150,2026-06-19,4402,shipped,East,Marketplace
15151,2025-03-20,1738,completed,West,Marketplace
15152,2025-01-14,3416,cancelled,East,B2B
15153,2026-05-22,8684,completed,West,B2B
15154,2025-03-30,987,shipped,East,Retail
15155,2025-08-02,8763,completed,South,Retail
15156,2025-11-04,4637,completed,West,Website
15157,2025-09-14,1191,completed,South,Retail
15158,2026-02-25,8296,shipped,East,Marketplace
15159,2026-08-07,3331,completed,North,Retail
15160,2025-11-18,5190,completed,West,Retail
15161,2025-05-23,2756,shipped,Central,Marketplace
15162,2025-12-19,1678,completed,Central,B2B
15163,2025-03-01,2800,completed,West,Marketplace
15164,2025-08-21,1725,completed,North,Marketplace
15165,2025-11-16,3935,completed,Central,Retail
15166,2026-08-14,3843,shipped,South,B2B
15167,2025-07-06,8709,completed,South,B2B
15168,2025-04-13,2689,completed,West,Website
15169,2025-08-20,3363,completed,Central,Marketplace
15170,2025-11-26,9352,completed,Central,Retail
15171,2025-08-20,8620,completed,East,Website
15172,2026-04-24,5930,completed,East,B2B
15173,2025-02-14,9795,completed,West,Website
15174,2026-01-15,8178,completed,Central,B2B
15175,2026-04-06,417,completed,Central,Marketplace
15176,2026-06-13,2608,completed,North,Retail
15177,2026-01-13,2916,completed,North,B2B
15178,2025-12-23,6205,completed,South,Retail
15179,2026-06-24,4719,completed,Central,Retail
15180,2026-03-13,378,completed,West,B2B
15181,2025-12-16,2924,cancelled,East,B2B
15182,2026-04-24,9467,processing,North,Website
15183,2025-06-24,7430,completed,Central,Retail
15184,2026-02-17,7270,completed,South,Retail
15185,2026-03-14,324,completed,South,Website
15186,2025-12-15,698,completed,South,Retail
15187,2026-05-01,969,completed,North,Retail
15188,2025-09-13,4217,completed,East,Website
15189,2025-08-03,9197,cancelled,Central,B2B
15190,2026-03-27,4175,shipped,Central,Marketplace
15191,2026-08-31,8752,completed,South,Marketplace
15192,2025-11-24,6557,completed,South,Marketplace
15193,2025-12-15,4036,completed,Central,Retail
15194,2026-03-13,2637,processing,North,Retail
15195,2025-05-22,1526,completed,West,Marketplace
15196,2026-06-24,2128,cancelled,East,Website
15197,2026-06-19,6939,completed,East,Retail
15198,2025-07-13,4730,completed,South,Retail
15199,2026-08-28,7189,cancelled,South,Marketplace
15200,2025-06-13,2789,completed,West,B2B
15201,2026-03-26,380,completed,West,Marketplace
15202,2026-02-16,3780,completed,South,B2B
15203,2025-12-08,8957,cancelled,East,Retail
15204,2025-12-18,1822,completed,East,Website
15205,2025-02-24,1944,completed,East,Retail
15206,2026-02-26,9779,completed,North,Retail
15207,2026-02-12,6682,completed,West,Retail
15208,2026-03-03,7531,completed,South,Marketplace
15209,2025-07-10,6153,completed,Central,Marketplace
15210,2026-04-13,2522,completed,North,Retail
15211,2025-04-10,1104,completed,South,Retail
15212,2025-06-28,5071,shipped,South,B2B
15213,2026-01-20,4703,completed,North,Marketplace
15214,2025-05-04,2404,completed,North,B2B
15215,2026-03-28,4849,cancelled,Central,Retail
15216,2025-02-04,7590,completed,South,Retail
15217,2026-08-31,2392,completed,South,Retail
15218,2025-11-22,8963,completed,North,Marketplace
15219,2026-07-12,424,completed,Central,B2B
15220,2025-12-16,5090,cancelled,North,Retail
15221,2026-06-02,8750,cancelled,Central,Website
15222,2025-07-31,7555,shipped,South,Website
15223,2025-07-18,7903,completed,West,Website
15224,2025-12-26,4966,completed,South,Website
15225,2026-05-08,343,completed,North,Marketplace
15226,2026-08-15,3807,shipped,South,B2B
15227,2026-03-08,3331,processing,North,B2B
15228,2026-03-26,5811,completed,East,Website
15229,2026-04-25,8152,completed,West,Marketplace
15230,2025-09-16,4761,completed,Central,Website
15231,2026-06-10,5571,completed,West,B2B
15232,2026-06-02,7103,completed,East,Retail
15233,2026-04-04,4233,completed,North,Website
15234,2025-12-26,6913,completed,North,Website
15235,2025-08-05,6987,processing,North,Marketplace
15236,2026-06-30,9747,completed,West,Marketplace
15237,2025-06-09,8915,cancelled,North,B2B
15238,2025-09-08,6095,completed,East,Website
15239,2025-01-27,8887,completed,South,B2B
15240,2026-07-20,9060,completed,East,Website
15241,2025-01-04,5114,completed,Central,Marketplace
15242,2025-11-08,6184,completed,Central,Marketplace
15243,2026-04-14,1024,completed,South,Retail
15244,2025-03-15,9679,completed,Central,Website
15245,2025-05-16,2294,completed,North,B2B
15246,2026-03-28,12,shipped,South,Retail
15247,2025-12-12,8348,completed,West,Retail
15248,2025-06-22,6188,completed,Central,Retail
15249,2026-05-06,6265,completed,West,B2B
15250,2025-06-07,1975,completed,North,B2B
15251,2025-01-20,7546,completed,North,Marketplace
15252,2026-07-16,4200,completed,North,B2B
15253,2025-07-16,5052,completed,East,Website
15254,2025-07-05,7520,completed,South,Website
15255,2026-05-17,1085,completed,West,Retail
15256,2026-06-23,6906,completed,North,Retail
15257,2025-11-18,5505,shipped,South,Retail
15258,2026-08-17,9269,completed,Central,Marketplace
15259,2026-02-07,2903,completed,East,B2B
15260,2025-03-25,6372,completed,Central,Retail
15261,2026-06-10,7533,completed,North,Website
15262,2026-05-05,9704,completed,Central,Marketplace
15263,2026-02-28,1647,completed,North,Website
15264,2026-03-06,6317,completed,East,B2B
15265,2026-07-30,4414,completed,South,Retail
15266,2025-04-11,152,completed,Central,Retail
15267,2025-05-23,6309,completed,East,B2B
15268,2026-08-27,2201,shipped,Central,Marketplace
15269,2026-07-02,3780,completed,West,Website
15270,2025-01-11,3819,completed,North,Marketplace
15271,2026-06-18,4184,shipped,West,Marketplace
15272,2025-12-11,180,cancelled,North,B2B
15273,2025-05-22,4073,processing,East,Retail
15274,2026-01-24,7924,completed,South,Retail
15275,2025-05-30,6874,completed,North,Retail
15276,2026-04-15,2950,completed,West,B2B
15277,2026-08-11,2411,completed,North,Retail
15278,2025-12-23,9023,completed,East,Retail
15279,2026-05-06,4999,completed,Central,B2B
15280,2026-03-07,6254,completed,East,Marketplace
15281,2026-02-24,7087,completed,Central,Website
15282,2025-10-20,6472,completed,South,B2B
15283,2026-03-19,8742,completed,Central,Website
15284,2026-06-19,8548,shipped,East,B2B
15285,2025-05-25,3089,completed,East,Marketplace
15286,2025-07-02,3672,processing,South,B2B
15287,2026-01-13,6132,completed,North,B2B
15288,2026-07-14,3917,completed,North,B2B
15289,2026-05-30,7656,completed,West,B2B
15290,2025-07-04,5049,completed,West,B2B
15291,2025-02-20,9666,completed,Central,Retail
15292,2025-07-16,2504,cancelled,East,Website
15293,2026-07-02,6497,completed,East,Website
15294,2026-04-16,3626,completed,South,Retail
15295,2026-03-15,5070,completed,South,B2B
15296,2025-03-09,4398,completed,West,Website
15297,2025-05-29,5656,completed,North,B2B
15298,2025-09-11,580,processing,East,Retail
15299,2025-03-17,1211,processing,West,Retail
15300,2025-03-18,1264,completed,North,Marketplace
15301,2026-01-19,2818,shipped,South,Marketplace
15302,2025-02-07,8847,completed,East,Marketplace
15303,2025-09-27,9745,shipped,South,Marketplace
15304,2026-02-14,1804,completed,North,Marketplace
15305,2025-09-28,7255,completed,North,Retail
15306,2025-10-03,1607,completed,Central,Website
15307,2025-11-07,7631,completed,South,Website
15308,2026-05-21,4629,completed,West,B2B
15309,2026-03-30,5091,completed,West,Marketplace
15310,2025-03-30,3605,completed,Central,Retail
15311,2025-09-02,617,completed,West,Retail
15312,2025-03-09,2434,shipped,West,Website
15313,2025-08-25,1294,completed,East,Marketplace
15314,2025-03-21,5178,completed,North,Marketplace
15315,2025-07-12,5083,completed,Central,Marketplace
15316,2026-06-23,8768,completed,West,Retail
15317,2025-03-05,9944,completed,North,B2B
15318,2025-01-11,7451,completed,West,B2B
15319,2025-02-07,9988,completed,East,Website
15320,2026-01-12,8010,completed,North,B2B
15321,2026-08-02,8676,cancelled,West,Website
15322,2025-02-23,624,shipped,South,Marketplace
15323,2025-05-06,2083,completed,East,Marketplace
15324,2025-04-29,8989,completed,Central,Website
15325,2025-04-19,4126,completed,Central,B2B
15326,2026-02-18,817,completed,Central,Marketplace
15327,2025-04-20,6384,cancelled,South,Marketplace
15328,2026-06-25,1011,completed,West,Marketplace
15329,2026-08-08,6429,completed,West,Website
15330,2025-10-14,2812,completed,West,Retail
15331,2026-01-08,3412,cancelled,East,B2B
15332,2025-09-14,3383,completed,West,B2B
15333,2025-01-09,3035,completed,West,Marketplace
15334,2025-07-04,9854,completed,East,Retail
15335,2026-07-18,4181,completed,East,Website
15336,2026-03-26,8992,completed,Central,B2B
15337,2026-08-23,9073,completed,West,Retail
15338,2026-02-28,1651,shipped,Central,Website
15339,2025-05-04,940,completed,South,Website
15340,2025-03-05,8648,completed,East,Retail
15341,2025-04-24,2679,completed,North,Retail
15342,2026-07-22,3581,completed,Central,Retail
15343,2025-08-17,254,shipped,East,Retail
15344,2026-07-05,6783,completed,West,Retail
15345,2025-01-30,1567,shipped,South,B2B
15346,2026-02-18,605,completed,Central,B2B
15347,2025-05-15,2188,completed,South,Website
15348,2026-04-04,7358,cancelled,East,Marketplace
15349,2026-07-01,2036,cancelled,South,Retail
15350,2026-08-23,5157,completed,North,B2B
15351,2026-03-13,7535,completed,West,Marketplace
15352,2025-03-11,6095,shipped,North,Retail
15353,2025-07-09,3069,shipped,Central,B2B
15354,2025-07-16,8195,shipped,North,Retail
15355,2026-06-22,6134,cancelled,West,Marketplace
15356,2026-03-15,3953,completed,Central,Marketplace
15357,2026-03-01,3945,processing,Central,Website
15358,2026-04-19,1398,completed,East,Website
15359,2026-05-15,920,completed,East,B2B
15360,2025-05-17,7063,completed,South,Website
15361,2026-04-22,2591,cancelled,North,B2B
15362,2025-10-22,1653,completed,East,Website
15363,2026-08-25,9392,cancelled,East,Website
15364,2026-07-16,6717,cancelled,East,Retail
15365,2025-02-02,2405,completed,South,B2B
15366,2026-04-25,208,completed,Central,Marketplace
15367,2025-06-28,4832,completed,West,Website
15368,2025-08-27,8383,cancelled,Central,Marketplace
15369,2025-04-06,322,completed,East,Marketplace
15370,2026-06-24,411,completed,South,Website
15371,2026-02-02,6426,shipped,East,Website
15372,2025-02-12,5578,completed,North,Retail
15373,2025-11-06,9464,shipped,South,Website
15374,2025-03-09,6161,completed,South,Marketplace
15375,2025-08-05,3007,completed,South,Retail
15376,2025-08-09,9709,completed,East,Website
15377,2025-08-10,3867,completed,West,B2B
15378,2025-09-22,3247,completed,North,Marketplace
15379,2025-09-06,1126,completed,Central,Marketplace
15380,2025-11-20,3077,processing,East,Website
15381,2025-12-20,9623,completed,North,Marketplace
15382,2025-08-17,9874,completed,East,Retail
15383,2025-06-29,9064,completed,South,Website
15384,2025-11-02,122,completed,South,Retail
15385,2025-09-27,7851,completed,West,Marketplace
15386,2025-10-04,3938,completed,Central,Retail
15387,2025-07-11,7366,completed,North,Website
15388,2025-05-30,915,completed,North,Marketplace
15389,2025-02-05,7315,completed,South,B2B
15390,2025-12-09,9406,completed,East,B2B
15391,2026-06-20,2207,shipped,North,Retail
15392,2026-02-22,5401,completed,South,Website
15393,2025-07-14,9294,processing,West,B2B
15394,2025-10-01,5200,processing,South,Marketplace
15395,2026-08-27,6911,completed,East,B2B
15396,2025-02-09,9757,completed,North,B2B
15397,2026-02-05,7027,shipped,South,B2B
15398,2025-08-22,4804,cancelled,South,Website
15399,2025-08-01,3447,completed,South,Retail
15400,2025-09-18,8044,completed,Central,B2B
15401,2026-06-18,2252,completed,North,Website
15402,2026-06-04,7103,completed,West,Retail
15403,2025-07-27,6206,completed,South,Retail
15404,2025-02-21,8273,completed,North,Website
15405,2025-08-16,6001,completed,North,B2B
15406,2026-01-06,1540,completed,North,Retail
15407,2025-10-02,9695,shipped,West,B2B
15408,2025-11-13,2494,shipped,East,Website
15409,2026-08-05,2924,shipped,Central,Marketplace
15410,2026-06-05,1482,completed,South,Website
15411,2025-11-20,148,completed,East,Retail
15412,2025-01-12,2803,completed,East,Retail
15413,2026-03-26,4145,completed,East,Marketplace
15414,2026-03-23,8709,processing,North,Website
15415,2025-01-19,3841,completed,North,Marketplace
15416,2025-04-05,4806,completed,West,Retail
15417,2025-02-26,4538,completed,East,B2B
15418,2025-04-12,3886,completed,East,Website
15419,2025-11-23,3712,cancelled,North,Marketplace
15420,2026-04-14,2483,shipped,West,Marketplace
15421,2026-08-04,6032,completed,East,Marketplace
15422,2025-02-27,9139,completed,West,B2B
15423,2026-05-14,9914,completed,North,Marketplace
15424,2025-05-05,9471,cancelled,North,Marketplace
15425,2025-09-18,5716,cancelled,North,Marketplace
15426,2026-03-22,1463,completed,Central,Marketplace
15427,2026-03-30,8805,processing,West,Retail
15428,2025-09-29,7430,completed,West,Website
15429,2025-08-10,1789,completed,South,Website
15430,2025-02-23,6985,processing,North,Marketplace
15431,2025-05-31,1728,processing,West,Marketplace
15432,2025-01-08,755,completed,East,Retail
15433,2026-07-03,7240,completed,North,Website
15434,2025-01-17,9802,completed,North,B2B
15435,2025-07-11,585,completed,West,Website
15436,2026-03-16,2219,completed,East,Website
15437,2025-02-08,6242,completed,Central,Marketplace
15438,2025-03-24,4998,shipped,Central,Website
15439,2026-02-17,8,completed,Central,B2B
15440,2025-07-22,280,completed,Central,B2B
15441,2026-02-19,1999,shipped,North,Marketplace
15442,2026-03-18,7019,shipped,North,Website
15443,2025-02-03,9992,completed,South,Retail
15444,2026-06-23,239,completed,North,Website
15445,2026-03-30,1403,completed,North,Website
15446,2026-08-02,3648,completed,East,Retail
15447,2025-12-02,2863,completed,West,Marketplace
15448,2026-05-07,9614,cancelled,South,B2B
15449,2026-06-18,4695,shipped,South,Website
15450,2025-09-03,8362,cancelled,West,Website
15451,2025-03-05,7173,processing,Central,Website
15452,2026-04-01,4333,shipped,East,B2B
15453,2025-09-06,3024,completed,Central,B2B
15454,2025-12-23,3001,completed,East,Retail
15455,2025-04-17,9327,completed,Central,Website
15456,2025-07-29,4429,processing,South,Retail
15457,2025-10-12,9931,shipped,East,B2B
15458,2026-08-29,9611,completed,Central,Retail
15459,2026-05-05,6620,completed,North,Retail
15460,2025-12-04,9097,completed,Central,B2B
15461,2025-07-11,6418,cancelled,West,B2B
15462,2026-02-04,9706,completed,North,B2B
15463,2026-04-09,5682,completed,South,B2B
15464,2025-05-17,5708,completed,West,B2B
15465,2026-02-06,6843,shipped,West,B2B
15466,2025-12-12,2122,cancelled,North,Retail
15467,2025-12-29,5339,completed,South,Marketplace
15468,2025-01-29,9435,completed,North,B2B
15469,2025-08-28,6733,completed,Central,Retail
15470,2025-01-09,9342,shipped,Central,Marketplace
15471,2025-06-04,3919,shipped,Central,Retail
15472,2026-06-13,577,cancelled,North,Website
15473,2025-12-15,5922,completed,West,Marketplace
15474,2025-06-06,8028,completed,South,B2B
15475,2025-02-19,7950,completed,North,Website
15476,2026-05-01,3472,processing,North,Marketplace
15477,2026-03-25,9278,completed,South,Retail
15478,2025-04-15,972,processing,South,Website
15479,2025-04-18,2008,completed,South,Retail
15480,2025-02-04,2190,completed,Central,B2B
15481,2026-07-03,2876,completed,North,Marketplace
15482,2026-04-15,7362,completed,West,Retail
15483,2026-05-20,1777,completed,East,Retail
15484,2026-02-22,8506,completed,North,Website
15485,2025-05-14,2727,completed,Central,Retail
15486,2025-12-22,2637,completed,East,Retail
15487,2025-01-14,3951,completed,East,Marketplace
15488,2026-08-06,4019,completed,South,Website
15489,2025-01-28,8974,completed,South,Marketplace
15490,2025-05-01,3421,completed,West,Marketplace
15491,2025-07-26,4029,completed,South,Website
15492,2025-08-14,4115,completed,North,Website
15493,2026-01-02,6963,completed,North,Retail
15494,2026-08-30,4151,completed,West,Website
15495,2025-07-26,8258,completed,South,Marketplace
15496,2025-02-08,3507,completed,North,Marketplace
15497,2026-06-13,1991,completed,North,Website
15498,2025-06-03,7500,cancelled,West,Website
15499,2025-12-28,1776,completed,East,B2B
15500,2026-06-13,643,completed,East,Website
15501,2025-08-03,7717,completed,South,B2B
15502,2025-08-16,9483,completed,South,Website
15503,2025-12-05,8965,completed,South,Website
15504,2025-05-19,9687,completed,Central,Retail
15505,2025-03-02,655,completed,East,Retail
15506,2026-05-26,6637,shipped,North,Retail
15507,2026-02-12,2836,processing,East,B2B
15508,2025-10-23,309,completed,South,Website
15509,2025-07-04,8935,completed,North,Retail
15510,2025-06-18,7260,cancelled,North,Retail
15511,2025-01-18,3665,shipped,North,Website
15512,2026-01-15,8053,completed,North,Marketplace
15513,2026-01-22,2599,completed,Central,Retail
15514,2026-01-05,4660,completed,South,B2B
15515,2026-01-13,3060,shipped,West,Retail
15516,2025-06-02,6264,cancelled,Central,Retail
15517,2025-09-25,2369,completed,East,Website
15518,2025-08-08,5897,completed,Central,Marketplace
15519,2025-10-14,5432,completed,West,B2B
15520,2026-07-05,7804,completed,South,Retail
15521,2026-02-04,7068,completed,South,Website
15522,2026-05-22,6856,shipped,East,Marketplace
15523,2026-01-18,6283,cancelled,South,Retail
15524,2025-08-19,6334,cancelled,West,Marketplace
15525,2026-02-17,701,completed,North,B2B
15526,2025-06-08,2858,completed,North,Website
15527,2025-10-03,531,shipped,East,B2B
15528,2026-02-15,8048,completed,West,Marketplace
15529,2026-06-29,9175,completed,South,Website
15530,2026-03-31,4418,completed,North,Website
15531,2025-03-22,3112,completed,Central,B2B
15532,2025-05-21,8163,completed,Central,B2B
15533,2026-04-21,275,completed,East,Retail
15534,2025-12-22,3121,completed,Central,Marketplace
15535,2025-04-09,6358,completed,West,B2B
15536,2026-04-24,70,completed,West,Marketplace
15537,2025-05-02,8166,completed,Central,Website
15538,2025-09-27,5716,processing,East,Marketplace
15539,2025-05-16,1486,completed,North,Website
15540,2025-06-08,6667,completed,South,B2B
15541,2025-12-02,1728,cancelled,East,Retail
15542,2025-08-22,631,completed,East,Marketplace
15543,2025-12-14,4962,completed,South,Website
15544,2025-11-23,5147,completed,South,Retail
15545,2025-10-18,1776,shipped,West,Retail
15546,2025-04-24,2333,cancelled,North,B2B
15547,2025-01-28,2757,completed,West,Website
15548,2026-01-21,9147,processing,North,Retail
15549,2026-01-11,2117,completed,South,Marketplace
15550,2025-07-10,7729,completed,Central,B2B
15551,2025-05-25,8906,completed,Central,Retail
15552,2025-05-04,2320,processing,Central,Marketplace
15553,2025-11-04,2388,completed,Central,Website
15554,2026-03-22,4850,completed,South,Marketplace
15555,2025-07-21,908,shipped,West,Marketplace
15556,2026-08-02,1191,completed,South,Marketplace
15557,2025-04-08,5954,completed,East,B2B
15558,2026-06-02,1087,shipped,West,Marketplace
15559,2025-07-31,3055,completed,North,B2B
15560,2025-12-25,5680,completed,South,B2B
15561,2026-02-28,9299,completed,West,Website
15562,2026-04-14,6147,completed,West,Marketplace
15563,2026-03-14,853,completed,Central,Retail
15564,2026-06-02,733,completed,Central,Marketplace
15565,2026-01-12,853,completed,South,Retail
15566,2025-10-30,2320,cancelled,East,Marketplace
15567,2025-06-05,7349,shipped,East,Retail
15568,2026-07-05,7677,completed,East,Retail
15569,2025-03-05,3245,completed,East,Website
15570,2025-09-20,6824,completed,East,B2B
15571,2025-04-10,2364,shipped,South,Marketplace
15572,2025-11-02,5377,completed,North,Website
15573,2025-04-13,3504,completed,West,Retail
15574,2026-04-14,608,completed,East,B2B
15575,2025-09-23,3828,completed,East,Marketplace
15576,2025-05-14,6339,completed,North,Website
15577,2025-11-11,5066,completed,East,Retail
15578,2025-02-08,1405,shipped,Central,Website
15579,2025-02-19,8830,cancelled,West,Website
15580,2025-05-05,4385,completed,North,B2B
15581,2025-11-07,5741,completed,Central,Retail
15582,2025-06-08,718,completed,East,Retail
15583,2025-08-12,7645,completed,Central,B2B
15584,2026-06-05,6196,cancelled,North,Retail
15585,2025-03-06,1138,completed,West,Website
15586,2025-01-30,5683,completed,North,Website
15587,2025-04-07,4595,completed,West,Marketplace
15588,2026-07-06,138,completed,Central,Retail
15589,2026-08-22,2543,completed,North,Marketplace
15590,2026-03-11,1331,processing,West,Retail
15591,2026-05-04,8105,completed,West,Marketplace
15592,2025-01-07,8411,processing,West,Marketplace
15593,2026-01-15,4401,completed,North,B2B
15594,2025-12-13,6954,completed,Central,B2B
15595,2026-01-19,7156,completed,Central,Marketplace
15596,2026-04-10,1916,completed,East,B2B
15597,2025-04-11,7411,shipped,West,Marketplace
15598,2025-12-31,8045,shipped,West,Marketplace
15599,2025-07-31,6364,completed,North,Website
15600,2025-10-25,5977,completed,North,B2B
15601,2026-02-01,7850,completed,East,B2B
15602,2025-02-03,3046,completed,Central,Website
15603,2025-01-11,3596,completed,Central,B2B
15604,2026-08-16,8295,completed,North,Marketplace
15605,2026-02-10,3638,completed,Central,B2B
15606,2025-04-29,9661,shipped,Central,Website
15607,2026-05-13,1703,completed,Central,Marketplace
15608,2025-03-03,6858,completed,North,B2B
15609,2025-12-17,8064,completed,Central,Website
15610,2026-03-17,9253,completed,Central,Marketplace
15611,2025-09-02,9865,completed,West,Retail
15612,2025-09-02,8747,completed,West,Retail
15613,2025-02-17,4100,completed,Central,Retail
15614,2026-06-08,5338,completed,North,B2B
15615,2025-12-02,5493,processing,North,Retail
15616,2025-05-12,4537,completed,North,Marketplace
15617,2025-07-18,77,completed,Central,Retail
15618,2025-08-23,4869,completed,West,Marketplace
15619,2025-10-12,2175,completed,West,Marketplace
15620,2026-08-06,4571,completed,South,Retail
15621,2026-02-01,4145,completed,North,Website
15622,2025-03-01,780,completed,North,B2B
15623,2025-11-09,8850,completed,South,Retail
15624,2025-07-17,3028,completed,South,Retail
15625,2025-10-19,1996,completed,North,Marketplace
15626,2025-06-02,5345,completed,North,B2B
15627,2025-07-03,2277,shipped,East,Retail
15628,2025-10-20,9733,completed,Central,Website
15629,2025-05-14,6558,completed,East,B2B
15630,2026-01-30,6024,shipped,West,Retail
15631,2025-04-19,2514,completed,South,Retail
15632,2026-08-15,8375,completed,North,Retail
15633,2026-06-27,2976,completed,North,Retail
15634,2026-03-13,2733,completed,North,B2B
15635,2026-07-27,8283,completed,Central,Marketplace
15636,2026-01-09,9420,completed,South,Retail
15637,2025-05-20,1235,cancelled,Central,B2B
15638,2026-08-29,9239,shipped,East,Marketplace
15639,2026-04-10,6120,completed,Central,B2B
15640,2025-09-14,518,completed,Central,Website
15641,2026-03-27,7382,completed,West,Website
15642,2026-07-02,7379,completed,Central,Website
15643,2026-04-16,4031,cancelled,East,Retail
15644,2025-03-13,1064,completed,West,Marketplace
15645,2025-03-29,5119,completed,North,Marketplace
15646,2025-08-07,8018,completed,East,Website
15647,2025-11-07,2723,completed,East,Website
15648,2026-06-02,2673,shipped,North,Marketplace
15649,2026-05-09,1759,processing,West,Retail
15650,2026-04-10,864,completed,North,Retail
15651,2026-07-21,6100,completed,South,Retail
15652,2025-10-23,6913,completed,North,Retail
15653,2025-06-05,3090,completed,West,Marketplace
15654,2026-01-12,4267,completed,East,Retail
15655,2025-11-01,2806,completed,East,B2B
15656,2026-06-07,5634,completed,East,B2B
15657,2025-12-23,260,completed,North,Marketplace
15658,2025-04-30,5539,completed,Central,Marketplace
15659,2025-07-09,2897,completed,North,Marketplace
15660,2026-03-20,9957,completed,West,Website
15661,2025-01-14,3150,completed,West,Retail
15662,2025-12-15,6684,completed,West,B2B
15663,2026-01-29,8723,cancelled,South,Marketplace
15664,2025-06-21,2221,completed,West,Marketplace
15665,2025-03-28,6532,shipped,North,Marketplace
