customer_id,name,segment,region,last_purchase,orders_count,lifetime_value,risk_score
5621,Customer 05621,Consumer,West,2026-09-05,11,173872.94,34.8
5622,Customer 05622,Consumer,West,2026-05-04,3,13406.1,88.6
5623,Customer 05623,Enterprise,West,2026-05-06,3,9078.29,88.4
5624,Customer 05624,Consumer,West,2026-04-22,9,12740.92,50.0
5625,Customer 05625,Consumer,West,2026-09-02,9,37430.57,55.2
5626,Customer 05626,SMB,West,2026-08-30,6,4398.7,52.6
5627,Customer 05627,Consumer,South,2026-04-20,4,4141.49,67.4
5628,Customer 05628,SMB,North,2026-09-17,3,20248.730000000003,86.4
5629,Customer 05629,SMB,West,2026-06-09,6,3142.29,61.7
5630,Customer 05630,Consumer,North,2026-05-03,8,9361.58,35.1
5631,Customer 05631,Consumer,North,2026-09-18,7,20764.22,79.5
5632,Customer 05632,Consumer,West,2026-03-12,6,3642.4,69.6
5633,Customer 05633,SMB,East,2026-06-26,7,11661.07,37.2
5634,Customer 05634,Consumer,South,2026-08-16,3,8893.06,68.3
5635,Customer 05635,Enterprise,North,2026-09-24,9,13054.4,41.2
5636,Customer 05636,Consumer,East,2026-04-09,10,36831.48,64.2
5637,Customer 05637,SMB,Central,2026-03-17,11,6299.52,32.1
5638,Customer 05638,SMB,South,2026-09-20,7,59939.64,69.1
5639,Customer 05639,Consumer,East,2026-07-21,4,4811.7,73.1
5640,Customer 05640,SMB,North,2026-05-26,8,8293.79,32.9
5641,Customer 05641,SMB,Central,2026-03-29,7,6375.97,58.5
5642,Customer 05642,Consumer,East,2026-07-21,9,4564.31,47.0
5643,Customer 05643,Consumer,East,2026-08-03,5,10333.01,60.0
5644,Customer 05644,SMB,South,2026-07-10,5,3870.73,71.9
5645,Customer 05645,Consumer,North,2026-09-23,7,14548.85,46.2
5646,Customer 05646,Consumer,West,2026-09-09,11,32005.820000000003,50.8
5647,Customer 05647,Consumer,South,2026-04-18,6,5968.8,87.0
5648,Customer 05648,SMB,East,2026-06-16,6,29493.07,61.8
5649,Customer 05649,SMB,Central,2026-07-12,5,2908.96,75.5
5650,Customer 05650,SMB,West,2026-07-15,5,2673.49,58.6
5651,Customer 05651,Consumer,East,2026-05-25,4,5816.57,74.7
5652,Customer 05652,SMB,South,2026-09-03,6,17234.77,68.8
5653,Customer 05653,SMB,South,2026-07-06,4,22068.32,54.4
5654,Customer 05654,Consumer,East,2026-08-07,4,5248.45,51.2
5655,Customer 05655,Consumer,East,2026-06-30,5,13073.08,67.5
5656,Customer 05656,Enterprise,East,2026-09-11,5,16596.32,75.3
5657,Customer 05657,Consumer,East,2026-04-18,5,7670.71,47.4
5658,Customer 05658,Enterprise,Central,2026-08-22,4,17985.96,64.6
5659,Customer 05659,Consumer,West,2026-04-28,5,4749.25,51.6
5660,Customer 05660,Consumer,West,2026-09-09,4,152096.88999999998,81.1
5661,Customer 05661,Consumer,North,2026-09-07,5,22044.600000000002,63.8
5662,Customer 05662,Consumer,East,2026-04-10,4,10832.49,75.1
5663,Customer 05663,Consumer,Central,2026-04-15,8,3347.1,28.9
5664,Customer 05664,Consumer,East,2026-09-30,6,46404.46,82.6
5665,Customer 05665,Enterprise,East,2026-08-01,6,37158.42,65.3
5666,Customer 05666,Enterprise,East,2026-08-01,5,3012.03,65.4
5667,Customer 05667,Enterprise,North,2026-04-10,6,3727.47,66.1
5668,Customer 05668,Consumer,South,2026-06-21,4,37658.57,61.1
5669,Customer 05669,SMB,South,2026-09-27,9,27694.58,54.0
5670,Customer 05670,Consumer,East,2026-09-30,8,57516.19,48.7
5671,Customer 05671,Consumer,North,2026-06-30,9,34441.99,48.0
5672,Customer 05672,Consumer,Central,2026-05-29,4,7199.22,93.5
5673,Customer 05673,Consumer,South,2026-06-14,2,4913.97,84.9
5674,Customer 05674,Consumer,South,2026-07-15,6,19638.63,59.1
5675,Customer 05675,SMB,East,2026-03-14,8,14700.66,59.1
5676,Customer 05676,Consumer,Central,2026-06-27,5,7294.13,67.9
5677,Customer 05677,Consumer,South,2026-08-13,5,2765.22,60.8
5678,Customer 05678,Enterprise,East,2026-07-30,6,8131.98,55.7
5679,Customer 05679,Consumer,Central,2026-06-15,4,29112.99,62.1
5680,Customer 05680,Consumer,West,2026-09-16,6,30220.76,82.2
5681,Customer 05681,Consumer,East,2026-04-30,7,7123.52,48.0
5682,Customer 05682,Enterprise,North,2026-04-06,8,7653.59,53.3
5683,Customer 05683,Consumer,East,2026-07-14,9,12348.78,41.0
5684,Customer 05684,Consumer,South,2026-06-21,5,7251.8,49.0
5685,Customer 05685,Consumer,North,2026-09-14,5,34526.01,79.4
5686,Customer 05686,Consumer,Central,2026-04-15,14,8677.71,8.9
5687,Customer 05687,Consumer,North,2026-09-23,5,47978.44,67.1
5688,Customer 05688,Consumer,East,2026-08-25,8,18027.04,33.0
5689,Customer 05689,Consumer,Central,2026-06-06,9,17832.14,26.2
5690,Customer 05690,Consumer,South,2026-05-27,6,12610.2,77.1
5691,Customer 05691,Consumer,South,2026-03-05,6,12394.45,59.0
5692,Customer 05692,Consumer,Central,2026-06-19,7,2219.56,61.0
5693,Customer 05693,Consumer,Central,2026-09-02,6,38386.759999999995,65.4
5694,Customer 05694,Consumer,West,2026-09-16,5,62448.38,78.5
5695,Customer 05695,Consumer,South,2026-06-13,7,1469.69,47.6
5696,Customer 05696,SMB,West,2026-06-05,8,2447.62,40.5
5697,Customer 05697,Consumer,West,2026-04-09,4,13312.68,76.8
5698,Customer 05698,Consumer,West,2026-09-10,9,74599.45,48.9
5699,Customer 05699,Enterprise,West,2026-04-23,7,17951.86,53.9
5700,Customer 05700,Enterprise,Central,2026-09-18,7,46713.1,51.6
5701,Customer 05701,Consumer,East,2026-07-21,7,2775.15,54.3
5702,Customer 05702,Enterprise,South,2026-04-05,4,6562.31,78.4
5703,Customer 05703,SMB,Central,2026-09-03,7,62843.81999999999,53.8
5704,Customer 05704,Consumer,North,2026-05-31,4,5966.41,52.9
5705,Customer 05705,Consumer,North,2026-07-09,6,7790.96,67.8
5706,Customer 05706,SMB,East,2026-09-01,5,65935.27,62.4
5707,Customer 05707,Consumer,Central,2026-07-18,5,6260.43,82.5
5708,Customer 05708,Enterprise,West,2026-03-25,5,6665.46,49.9
5709,Customer 05709,Consumer,East,2026-04-25,6,2661.33,69.1
5710,Customer 05710,Consumer,East,2026-06-26,2,7013.05,70.1
5711,Customer 05711,Enterprise,South,2026-03-11,5,100363.33,67.4
5712,Customer 05712,Enterprise,West,2026-03-21,7,71083.99,56.6
5713,Customer 05713,Consumer,East,2026-05-23,8,10263.34,49.6
5714,Customer 05714,SMB,West,2026-07-04,6,2452.53,68.0
5715,Customer 05715,Consumer,Central,2026-06-13,8,6933.43,31.9
5716,Customer 05716,Consumer,South,2026-05-11,7,14813.25,46.9
5717,Customer 05717,Consumer,East,2026-04-15,6,14393.54,27.9
5718,Customer 05718,Consumer,South,2026-09-27,9,59488.439999999995,60.2
5719,Customer 05719,Enterprise,Central,2026-09-17,5,25217.86,72.9
5720,Customer 05720,Consumer,North,2026-09-07,8,60914.20999999999,44.3
5721,Customer 05721,Enterprise,Central,2026-03-14,4,4938.07,84.4
5722,Customer 05722,Consumer,East,2026-09-21,7,47077.11,67.7
5723,Customer 05723,SMB,North,2026-04-22,7,2706.96,54.2
5724,Customer 05724,Consumer,Central,2026-09-15,11,124046.78,33.4
5725,Customer 05725,Consumer,Central,2026-03-05,4,29783.66,75.4
5726,Customer 05726,Consumer,East,2026-09-18,10,106922.15,36.3
5727,Customer 05727,Enterprise,South,2026-09-03,6,22867.63,63.0
5728,Customer 05728,Consumer,West,2026-03-29,5,8042.95,68.7
5729,Customer 05729,Consumer,West,2026-05-03,6,4096.59,72.2
5730,Customer 05730,SMB,Central,2026-08-09,9,8783.43,6.0
5731,Customer 05731,SMB,East,2026-06-01,8,14562.34,29.6
5732,Customer 05732,Consumer,Central,2026-05-26,4,15680.81,54.4
5733,Customer 05733,Consumer,West,2026-03-15,7,16985.97,28.3
5734,Customer 05734,Consumer,West,2026-05-13,3,3304.53,93.7
5735,Customer 05735,SMB,South,2026-09-04,6,283752.48,62.5
5736,Customer 05736,Consumer,North,2026-03-23,5,7176.76,73.5
5737,Customer 05737,SMB,South,2026-08-22,2,53633.19,97.7
5738,Customer 05738,Consumer,Central,2026-04-17,7,22071.55,51.4
5739,Customer 05739,Consumer,West,2026-08-23,8,6002.74,19.5
5740,Customer 05740,Consumer,Central,2026-06-01,7,11800.11,37.7
5741,Customer 05741,Enterprise,North,2026-08-03,6,55729.65,33.8
5742,Customer 05742,Consumer,East,2026-05-07,5,15458.81,67.5
5743,Customer 05743,Consumer,North,2026-09-06,10,232948.72,26.2
5744,Customer 05744,Consumer,North,2026-03-12,7,30746.68,47.9
5745,Customer 05745,Consumer,East,2026-06-17,8,5736.02,36.5
5746,Customer 05746,Consumer,East,2026-05-22,6,7190.16,50.6
5747,Customer 05747,Consumer,North,2026-09-07,7,78687.15,56.5
5748,Customer 05748,Consumer,West,2026-03-05,3,11793.87,87.3
5749,Customer 05749,Enterprise,East,2026-09-03,8,32520.129999999997,55.4
5750,Customer 05750,SMB,East,2026-09-29,8,65951.34999999999,58.4
5751,Customer 05751,Consumer,West,2026-07-11,4,9374.83,67.0
5752,Customer 05752,Consumer,East,2026-05-02,6,4295.51,68.5
5753,Customer 05753,Consumer,North,2026-04-07,5,18324.5,92.7
5754,Customer 05754,Consumer,North,2026-05-13,7,11606.05,41.7
5755,Customer 05755,Consumer,South,2026-09-29,7,60256.08,39.6
5756,Customer 05756,Consumer,South,2026-06-08,5,7331.79,67.7
5757,Customer 05757,SMB,East,2026-08-08,7,4290.58,58.6
5758,Customer 05758,Consumer,East,2026-03-19,4,3470.33,76.9
5759,Customer 05759,Consumer,North,2026-09-11,5,195195.03,95.7
5760,Customer 05760,Consumer,North,2026-03-15,6,11277.32,44.6
5761,Customer 05761,Consumer,East,2026-04-01,8,28007.36,30.0
5762,Customer 05762,Consumer,North,2026-09-02,8,14567.349999999999,39.6
5763,Customer 05763,Consumer,West,2026-09-06,6,15886.0,75.1
5764,Customer 05764,Consumer,East,2026-07-28,8,6464.49,34.0
5765,Customer 05765,SMB,North,2026-04-02,7,8811.83,47.7
5766,Customer 05766,Enterprise,West,2026-08-06,9,3222.39,56.0
5767,Customer 05767,SMB,Central,2026-09-12,8,46368.96,56.0
5768,Customer 05768,Consumer,South,2026-05-20,6,34502.8,61.0
5769,Customer 05769,Consumer,East,2026-06-10,6,15846.97,61.0
5770,Customer 05770,Consumer,Central,2026-07-03,7,9496.21,43.4
5771,Customer 05771,Consumer,East,2026-09-21,9,11548.51,38.9
5772,Customer 05772,Consumer,North,2026-03-26,7,14774.03,58.2
5773,Customer 05773,Consumer,Central,2026-03-22,9,30648.48,31.2
5774,Customer 05774,Consumer,Central,2026-08-23,8,10683.44,58.6
5775,Customer 05775,Enterprise,East,2026-07-06,12,13186.9,18.3
5776,Customer 05776,Consumer,South,2026-04-28,4,17191.27,64.5
5777,Customer 05777,SMB,Central,2026-09-16,7,541289.4,54.3
5778,Customer 05778,Enterprise,South,2026-03-21,5,9075.27,79.2
5779,Customer 05779,Consumer,East,2026-06-19,2,18843.98,63.0
5780,Customer 05780,Consumer,South,2026-09-13,11,47298.88,50.1
5781,Customer 05781,Enterprise,North,2026-08-15,4,36862.85,69.9
5782,Customer 05782,SMB,South,2026-06-15,8,30136.63,57.2
5783,Customer 05783,SMB,West,2026-06-20,3,5658.12,84.9
5784,Customer 05784,SMB,North,2026-08-06,7,13653.72,54.1
5785,Customer 05785,Consumer,North,2026-09-02,7,165651.56999999998,34.2
5786,Customer 05786,Consumer,West,2026-08-16,5,2581.79,61.8
5787,Customer 05787,Enterprise,East,2026-08-09,10,7788.7,26.4
5788,Customer 05788,Enterprise,Central,2026-08-24,4,10444.63,66.8
5789,Customer 05789,Consumer,West,2026-08-03,5,89198.54,54.8
5790,Customer 05790,Consumer,North,2026-05-07,7,2267.38,63.3
5791,Customer 05791,Consumer,Central,2026-07-13,8,14500.76,42.7
5792,Customer 05792,SMB,South,2026-05-23,10,3016.43,42.1
5793,Customer 05793,SMB,North,2026-09-30,9,16973.129999999997,54.8
5794,Customer 05794,Consumer,West,2026-07-26,2,17044.73,87.9
5795,Customer 05795,Consumer,Central,2026-05-14,7,16253.58,56.6
5796,Customer 05796,SMB,West,2026-07-30,4,18350.26,66.0
5797,Customer 05797,Enterprise,East,2026-05-27,4,22103.29,85.5
5798,Customer 05798,Consumer,West,2026-08-18,6,7001.51,30.1
5799,Customer 05799,Consumer,North,2026-09-05,6,7168.65,60.1
5800,Customer 05800,SMB,East,2026-09-04,8,18156.739999999998,59.8
5801,Customer 05801,Consumer,North,2026-09-03,7,39776.28,75.6
5802,Customer 05802,Consumer,West,2026-09-25,7,9923.69,78.5
5803,Customer 05803,Consumer,South,2026-06-05,7,36137.14,54.6
5804,Customer 05804,SMB,Central,2026-04-12,8,9191.79,37.9
5805,Customer 05805,SMB,Central,2026-03-09,5,12478.52,75.2
5806,Customer 05806,Enterprise,West,2026-05-27,5,14979.91,60.2
5807,Customer 05807,SMB,South,2026-04-13,10,13794.16,19.8
5808,Customer 05808,SMB,South,2026-09-30,10,55660.29,42.1
5809,Customer 05809,Consumer,East,2026-07-04,7,5450.12,32.6
5810,Customer 05810,SMB,West,2026-09-20,4,241193.03,82.4
5811,Customer 05811,Consumer,North,2026-04-10,6,8053.64,40.4
5812,Customer 05812,Enterprise,South,2026-09-27,5,107022.06999999999,81.6
5813,Customer 05813,Consumer,Central,2026-07-25,11,9703.27,31.3
5814,Customer 05814,Consumer,West,2026-07-15,9,4254.62,58.5
5815,Customer 05815,Consumer,West,2026-09-13,11,13213.92,29.4
5816,Customer 05816,Consumer,East,2026-05-02,7,6051.77,51.9
5817,Customer 05817,SMB,Central,2026-09-13,3,28017.559999999998,87.8
5818,Customer 05818,Consumer,South,2026-09-12,8,37856.69,38.7
5819,Customer 05819,Consumer,Central,2026-04-21,9,14086.78,33.8
5820,Customer 05820,Consumer,Central,2026-08-16,5,3962.6,70.7
5821,Customer 05821,SMB,Central,2026-04-26,2,34782.79,94.5
5822,Customer 05822,Consumer,West,2026-09-14,6,54489.85,78.9
5823,Customer 05823,Consumer,Central,2026-06-29,5,13456.11,70.3
5824,Customer 05824,Enterprise,Central,2026-05-19,6,8228.44,59.1
5825,Customer 05825,Consumer,South,2026-05-05,13,4943.09,6.6
5826,Customer 05826,Consumer,South,2026-09-01,7,26985.47,70.0
5827,Customer 05827,Consumer,South,2026-04-13,3,20052.26,70.2
5828,Customer 05828,SMB,North,2026-07-24,4,3450.96,49.9
5829,Customer 05829,Consumer,East,2026-05-24,5,5209.47,59.9
5830,Customer 05830,Consumer,North,2026-08-09,7,28595.18,33.7
5831,Customer 05831,Consumer,South,2026-05-24,10,6241.96,31.6
5832,Customer 05832,Consumer,South,2026-05-28,6,3690.36,65.8
5833,Customer 05833,Consumer,East,2026-08-20,7,19898.27,51.5
5834,Customer 05834,Consumer,East,2026-09-27,7,30643.159999999996,68.4
5835,Customer 05835,Consumer,North,2026-04-30,3,2336.0,95.3
5836,Customer 05836,SMB,East,2026-07-30,8,5809.39,51.6
5837,Customer 05837,Consumer,South,2026-06-05,3,16940.33,74.7
5838,Customer 05838,Consumer,North,2026-09-26,3,203266.44,88.9
5839,Customer 05839,Consumer,North,2026-08-01,2,12675.28,100.0
5840,Customer 05840,SMB,Central,2026-04-04,7,13318.66,44.9
5841,Customer 05841,Consumer,West,2026-09-27,7,210856.43,65.9
5842,Customer 05842,Consumer,South,2026-03-09,9,10329.41,41.7
5843,Customer 05843,Consumer,North,2026-03-20,7,5432.53,66.3
5844,Customer 05844,Enterprise,South,2026-05-26,5,2138.89,45.5
5845,Customer 05845,Enterprise,North,2026-04-26,3,31436.85,75.8
5846,Customer 05846,SMB,South,2026-03-07,9,6733.39,16.9
5847,Customer 05847,SMB,Central,2026-03-14,6,9363.93,53.9
5848,Customer 05848,Consumer,South,2026-09-06,13,108278.98000000001,33.6
5849,Customer 05849,Consumer,West,2026-03-19,6,42316.11,66.9
5850,Customer 05850,Consumer,Central,2026-06-08,8,17317.86,55.3
5851,Customer 05851,Consumer,West,2026-06-16,10,2809.68,40.5
5852,Customer 05852,Consumer,Central,2026-04-03,6,16649.65,80.0
5853,Customer 05853,Consumer,South,2026-03-19,3,6284.31,79.6
5854,Customer 05854,Consumer,West,2026-07-22,7,3321.81,56.2
5855,Customer 05855,Consumer,Central,2026-05-29,3,13593.55,80.1
5856,Customer 05856,SMB,South,2026-07-25,6,2981.13,54.8
5857,Customer 05857,Enterprise,West,2026-09-06,4,69925.09,82.1
5858,Customer 05858,Consumer,West,2026-07-10,3,6862.72,66.2
5859,Customer 05859,Consumer,East,2026-03-16,6,30567.22,72.9
5860,Customer 05860,SMB,East,2026-04-07,5,4067.44,61.7
5861,Customer 05861,Consumer,North,2026-05-15,9,2248.73,33.0
5862,Customer 05862,Consumer,South,2026-03-28,5,4773.12,62.8
5863,Customer 05863,Enterprise,East,2026-04-14,4,7187.18,57.6
5864,Customer 05864,Consumer,South,2026-09-22,8,34552.48,42.8
5865,Customer 05865,SMB,Central,2026-05-11,2,9147.46,99.6
5866,Customer 05866,Consumer,Central,2026-03-15,4,23071.29,50.3
5867,Customer 05867,Consumer,Central,2026-06-27,4,13194.38,60.5
5868,Customer 05868,Consumer,North,2026-04-18,4,11306.24,58.4
5869,Customer 05869,Consumer,North,2026-08-07,7,19446.29,55.5
5870,Customer 05870,SMB,North,2026-03-16,7,10166.98,28.7
5871,Customer 05871,Consumer,Central,2026-04-25,3,21037.74,76.6
5872,Customer 05872,Enterprise,East,2026-09-20,5,38601.21,60.4
5873,Customer 05873,Consumer,South,2026-06-14,4,3161.87,44.9
5874,Customer 05874,Consumer,East,2026-09-06,5,17351.190000000002,77.8
5875,Customer 05875,Consumer,North,2026-08-16,7,5576.05,30.1
5876,Customer 05876,Consumer,North,2026-07-26,5,11449.83,58.0
5877,Customer 05877,Consumer,East,2026-09-20,6,457683.93,61.3
5878,Customer 05878,Consumer,Central,2026-07-18,6,29839.46,60.0
5879,Customer 05879,Consumer,North,2026-09-30,9,30551.5,27.8
5880,Customer 05880,Consumer,North,2026-06-08,8,13844.3,34.8
5881,Customer 05881,Consumer,Central,2026-08-16,4,5971.2,63.4
5882,Customer 05882,Consumer,Central,2026-09-27,4,486987.8,81.1
5883,Customer 05883,Consumer,Central,2026-05-13,8,20454.06,28.5
5884,Customer 05884,SMB,East,2026-04-03,5,24805.44,72.1
5885,Customer 05885,SMB,West,2026-06-24,5,4345.92,84.1
5886,Customer 05886,Consumer,South,2026-05-06,3,39540.49,72.7
5887,Customer 05887,Consumer,South,2026-04-14,5,10062.73,80.4
5888,Customer 05888,Consumer,West,2026-03-26,3,1403.26,85.4
5889,Customer 05889,Consumer,North,2026-07-14,7,19400.63,40.1
5890,Customer 05890,Enterprise,West,2026-09-25,6,409521.75,63.8
5891,Customer 05891,SMB,Central,2026-07-13,9,10873.92,27.9
5892,Customer 05892,Consumer,North,2026-07-30,7,45504.79,63.3
5893,Customer 05893,SMB,East,2026-04-30,5,24709.77,62.0
5894,Customer 05894,Consumer,Central,2026-03-05,6,4163.23,75.6
5895,Customer 05895,SMB,South,2026-09-01,6,105580.67,59.1
5896,Customer 05896,Consumer,Central,2026-05-05,5,7734.75,55.1
5897,Customer 05897,SMB,East,2026-04-15,4,25996.91,83.9
5898,Customer 05898,Consumer,South,2026-03-22,5,18713.55,43.9
5899,Customer 05899,Consumer,Central,2026-05-01,10,9542.78,36.5
5900,Customer 05900,Consumer,South,2026-04-27,5,6645.59,44.7
5901,Customer 05901,Consumer,East,2026-09-18,10,49817.28,39.7
5902,Customer 05902,Consumer,West,2026-09-20,9,242158.80000000002,57.3
5903,Customer 05903,Consumer,West,2026-03-06,7,40299.38,55.6
5904,Customer 05904,Consumer,Central,2026-06-28,5,6113.65,42.4
5905,Customer 05905,Consumer,Central,2026-09-14,7,12754.43,62.7
5906,Customer 05906,SMB,South,2026-04-18,7,8423.03,62.3
5907,Customer 05907,Consumer,East,2026-09-21,6,25765.1,63.1
5908,Customer 05908,Consumer,West,2026-03-06,8,9139.18,57.8
5909,Customer 05909,SMB,East,2026-09-12,6,64622.38,59.1
5910,Customer 05910,Consumer,Central,2026-06-02,6,3422.21,45.7
5911,Customer 05911,SMB,Central,2026-06-01,4,4445.85,64.4
5912,Customer 05912,SMB,South,2026-08-09,3,28972.33,73.4
5913,Customer 05913,Consumer,South,2026-08-24,8,13000.77,40.5
5914,Customer 05914,Consumer,East,2026-05-30,7,7054.63,52.7
5915,Customer 05915,Consumer,South,2026-09-08,9,56976.61,43.4
5916,Customer 05916,Consumer,Central,2026-03-19,3,3628.65,66.7
5917,Customer 05917,Consumer,West,2026-08-31,6,10582.79,44.1
5918,Customer 05918,Consumer,West,2026-09-03,5,26500.38,65.3
5919,Customer 05919,Consumer,West,2026-08-13,6,4891.63,74.4
5920,Customer 05920,Consumer,Central,2026-09-13,9,30927.17,56.1
5921,Customer 05921,SMB,South,2026-08-11,3,2818.22,81.2
5922,Customer 05922,Consumer,South,2026-04-11,6,9633.48,46.5
5923,Customer 05923,SMB,West,2026-09-24,9,48867.66,43.8
5924,Customer 05924,Enterprise,North,2026-09-30,7,24318.809999999998,47.2
5925,Customer 05925,Consumer,South,2026-03-10,8,12603.7,19.4
5926,Customer 05926,Consumer,West,2026-09-29,10,49811.17,58.0
5927,Customer 05927,SMB,South,2026-03-05,6,6653.53,59.4
5928,Customer 05928,Enterprise,South,2026-09-11,6,21190.0,59.2
5929,Customer 05929,Consumer,Central,2026-09-24,6,121326.44,80.5
5930,Customer 05930,Consumer,East,2026-07-03,9,6321.37,45.1
5931,Customer 05931,Consumer,West,2026-08-31,7,4603.78,60.3
5932,Customer 05932,Consumer,South,2026-04-24,4,24228.45,85.2
5933,Customer 05933,Consumer,North,2026-07-09,7,5355.11,44.5
5934,Customer 05934,Consumer,West,2026-04-13,9,54389.82,42.2
5935,Customer 05935,SMB,East,2026-07-19,4,5505.19,80.7
5936,Customer 05936,SMB,South,2026-05-09,5,5371.53,57.3
5937,Customer 05937,SMB,North,2026-03-07,7,20900.2,61.8
5938,Customer 05938,Consumer,North,2026-09-28,7,48015.62,68.1
5939,Customer 05939,Consumer,North,2026-07-03,5,15648.65,66.5
5940,Customer 05940,Consumer,East,2026-08-29,6,23079.49,64.2
5941,Customer 05941,Consumer,South,2026-09-03,6,132093.24,78.4
5942,Customer 05942,SMB,South,2026-05-24,6,21071.58,54.0
5943,Customer 05943,Consumer,East,2026-06-30,6,13318.54,44.3
5944,Customer 05944,Consumer,Central,2026-07-18,9,8013.29,17.2
5945,Customer 05945,Consumer,South,2026-09-20,6,179953.69999999998,76.0
5946,Customer 05946,SMB,East,2026-09-30,8,45446.880000000005,40.9
5947,Customer 05947,Consumer,Central,2026-06-27,8,21246.81,73.4
5948,Customer 05948,Consumer,South,2026-04-06,6,11131.56,62.2
5949,Customer 05949,Consumer,South,2026-09-11,6,133352.35,49.0
5950,Customer 05950,Consumer,South,2026-09-14,9,16699.82,51.5
5951,Customer 05951,Consumer,West,2026-09-16,9,114890.15999999999,49.7
5952,Customer 05952,SMB,West,2026-06-25,6,13698.38,35.4
5953,Customer 05953,Consumer,North,2026-08-05,7,10397.54,56.7
5954,Customer 05954,SMB,East,2026-05-25,5,62247.82,66.8
5955,Customer 05955,Consumer,North,2026-08-21,8,8750.68,59.8
5956,Customer 05956,Consumer,West,2026-05-18,7,7996.12,46.6
5957,Customer 05957,Consumer,South,2026-08-08,7,22575.85,50.8
5958,Customer 05958,Consumer,Central,2026-08-05,11,12198.83,35.5
5959,Customer 05959,SMB,East,2026-09-03,12,16938.73,16.5
5960,Customer 05960,SMB,Central,2026-03-13,5,4893.43,69.7
5961,Customer 05961,Consumer,East,2026-08-27,9,6756.31,50.9
5962,Customer 05962,Consumer,North,2026-05-08,6,8161.04,62.0
5963,Customer 05963,Consumer,Central,2026-09-28,7,9522.189999999999,69.9
5964,Customer 05964,Consumer,South,2026-09-21,6,37050.880000000005,52.6
5965,Customer 05965,Consumer,North,2026-09-19,8,15775.810000000001,37.9
5966,Customer 05966,Consumer,South,2026-07-13,6,33662.56,28.3
5967,Customer 05967,Consumer,West,2026-05-12,6,7175.99,45.6
5968,Customer 05968,Consumer,South,2026-03-26,2,4695.87,83.9
5969,Customer 05969,Consumer,East,2026-07-08,5,2762.19,72.3
5970,Customer 05970,Consumer,West,2026-09-01,5,79754.64,74.6
5971,Customer 05971,SMB,East,2026-03-19,7,18377.82,34.3
5972,Customer 05972,Enterprise,East,2026-09-01,5,47845.729999999996,100.0
5973,Customer 05973,Consumer,West,2026-04-10,5,15187.98,70.0
5974,Customer 05974,Consumer,East,2026-04-09,7,6572.39,21.8
5975,Customer 05975,Consumer,West,2026-08-08,4,10265.5,60.6
5976,Customer 05976,Consumer,North,2026-04-12,3,34587.8,100.0
5977,Customer 05977,Consumer,West,2026-05-20,5,13249.48,52.8
5978,Customer 05978,Consumer,South,2026-03-23,3,5050.41,80.4
5979,Customer 05979,Consumer,West,2026-04-06,10,5900.82,23.0
5980,Customer 05980,SMB,South,2026-03-07,4,7566.18,54.0
5981,Customer 05981,SMB,West,2026-09-30,7,291847.20999999996,82.3
5982,Customer 05982,Consumer,North,2026-06-28,4,35582.21,68.2
5983,Customer 05983,SMB,Central,2026-09-05,6,101388.0,78.9
5984,Customer 05984,Enterprise,South,2026-05-16,9,8936.32,29.6
5985,Customer 05985,Consumer,North,2026-08-24,4,16472.29,64.6
5986,Customer 05986,Consumer,East,2026-07-15,5,12299.87,76.5
5987,Customer 05987,Consumer,West,2026-07-20,6,17808.99,36.0
5988,Customer 05988,SMB,East,2026-06-26,4,14584.38,77.5
5989,Customer 05989,Consumer,West,2026-03-12,5,1826.41,78.5
5990,Customer 05990,Enterprise,North,2026-06-24,7,21970.56,45.7
5991,Customer 05991,Consumer,North,2026-06-14,10,16446.72,23.4
5992,Customer 05992,Consumer,Central,2026-09-24,5,87254.69,86.2
5993,Customer 05993,Consumer,South,2026-04-28,4,54255.77,64.8
5994,Customer 05994,Consumer,Central,2026-09-06,8,36771.479999999996,87.4
5995,Customer 05995,SMB,South,2026-07-27,5,7289.38,67.0
5996,Customer 05996,SMB,North,2026-08-23,6,10895.51,42.4
5997,Customer 05997,Consumer,West,2026-08-24,3,16312.31,81.6
5998,Customer 05998,SMB,North,2026-07-31,7,25046.61,40.7
5999,Customer 05999,Consumer,East,2026-05-21,3,7606.48,75.4
6000,Customer 06000,SMB,North,2026-06-30,4,12017.5,75.3
6001,Customer 06001,Consumer,East,2026-04-28,7,20087.48,40.9
6002,Customer 06002,SMB,West,2026-05-28,5,5970.69,76.8
6003,Customer 06003,SMB,West,2026-05-29,5,3380.18,55.3
6004,Customer 06004,Consumer,Central,2026-06-22,4,24105.56,85.6
6005,Customer 06005,Consumer,East,2026-04-18,3,28270.65,94.2
6006,Customer 06006,SMB,South,2026-03-08,3,25696.23,79.8
6007,Customer 06007,Enterprise,East,2026-07-06,5,14427.4,74.8
6008,Customer 06008,Consumer,Central,2026-07-24,4,6206.29,75.0
6009,Customer 06009,SMB,East,2026-04-17,5,11928.89,63.4
6010,Customer 06010,Consumer,South,2026-03-15,7,12949.01,42.8
6011,Customer 06011,Consumer,East,2026-08-15,5,4176.96,49.4
6012,Customer 06012,Consumer,East,2026-09-29,4,4534.0599999999995,98.6
6013,Customer 06013,Consumer,North,2026-03-12,5,6361.98,56.5
6014,Customer 06014,Consumer,East,2026-06-01,11,23156.28,32.1
6015,Customer 06015,Consumer,West,2026-08-29,5,12728.93,62.6
